"","source_variances"
"SGCD",0.445789808680259
"HAVCR2",0.352010554340028
"MED7",0.634668228327929
"ITK",0.540344593993905
"CYFIP2",0.403368863305624
"ADAM19",0.464325828487135
"THG1L",0.322580782276269
"LSM11",0.590321588533487
"CLINT1",0.280155755666315
"EBF1",0.488802962136846
"RP11-175K6.1",0.500339964894447
"RP11-175K6.2",0.70678161672145
"RNF145",0.277286406508542
"UBLCP1",0.254444805396955
"ADRA1B",0.592064578237022
"TTC1",0.272646059057806
"PWWP2A",0.47795859296242
"CCNJL",0.605434838093559
"C1QTNF2",0.527829538774999
"ZBED8",0.25301178439348
"SLU7",0.261380562702959
"PTTG1",0.600440606289515
"CCNG1",0.286166969365355
"NUDCD2",0.294927227213026
"HMMR",0.683732938064198
"MAT2B",0.353714076021502
"CTB-63M22.1",0.768313059816249
"RARS",0.201961937111789
"FBLL1",0.760688171792468
"PANK3",0.266192520540448
"RPL10P9",0.653484773358607
"SLIT3",0.402884057387295
"SPDL1",0.59130769907721
"DOCK2",0.194556968046138
"C5orf58",0.502049734842163
"LCP2",0.273536635393307
"KCNMB1",0.601804159760287
"GABRP",0.768057689226487
"RANBP17",0.627632966071934
"NPM1",0.237644570684196
"FGF18",0.722684448742085
"FBXW11",0.343922461201658
"STK10",0.339808826193845
"UBTD2",0.310320178932279
"SH3PXD2B",0.40782152209543
"NEURL1B",0.432687975077028
"CTB-79E8.3",0.877921156278822
"DUSP1",0.749798289632253
"ERGIC1",0.643360113128516
"RPL26L1",0.367918192669277
"CTC-308K20.1",0.771451774142229
"CTC-308K20.3",0.775015764431984
"ATP6V0E1",0.381551229933288
"CREBRF",0.440089206642043
"BNIP1",0.550196462575919
"STC2",0.566467033878949
"CTB-33O18.3",0.873560371599475
"BOD1",0.458831449640459
"CPEB4",0.55623601155626
"HMP19",0.693510954480495
"MSX2",0.600595166176257
"SFXN1",0.418796899423651
"HRH2",0.378378033049741
"CPLX2",0.385884825649859
"THOC3",0.649027316576877
"FAM153B",0.592910696200742
"RP11-844P9.2",0.75518348093912
"SIMC1",0.789791329902973
"BRCC3P1",0.688867894659897
"RP11-843P14.2",0.766514641452173
"RP11-843P14.1",0.617193051906007
"KIAA1191",0.312246782792354
"ARL10",0.236323627201623
"NOP16",0.315068697992684
"HIGD2A",0.431111922710782
"CLTB",0.237366251751263
"FAF2",0.333405626404143
"RNF44",0.375963332933176
"GPRIN1",0.472228498122656
"SNCB",0.762801064106172
"TSPAN17",0.20930456689592
"HK3",0.324481125689161
"UIMC1",0.400748997418516
"ZNF346",0.56957334605332
"ZNF346-IT1",0.808275027971853
"FGFR4",0.407380394506116
"NSD1",0.283107646658823
"RAB24",0.275529316225968
"PRELID1",0.261771093353347
"MXD3",0.411192094675376
"LMAN2",0.287951283615188
"RGS14",0.370768564962952
"GRK6",0.398424752186576
"F12",0.473567127120742
"PRR7",0.481942699887933
"DBN1",0.346865598846948
"RP11-1334A24.5",0.575709873258138
"RP11-1334A24.6",0.547949194567742
"PDLIM7",0.333816820161706
"DOK3",0.449532794349457
"DDX41",0.322063106286198
"FAM193B",0.296487315234415
"RP11-1277A3.3",0.76429494594297
"TMED9",0.256741816380169
"B4GALT7",0.323660056870385
"RP11-1277A3.1",0.481351013577761
"RP11-1277A3.2",0.47570273360236
"FAM153A",0.736282884393306
"RP11-423H2.1",0.840812752294919
"RP11-423H2.3",0.370650277644232
"SUDS3P1",0.471076057371943
"FAM153C",0.637438127861475
"RP11-889L3.1",0.784193505191974
"N4BP3",0.632600553750614
"RMND5B",0.356853505531356
"NHP2",0.224638416990328
"HNRNPAB",0.21763217604642
"PHYKPL",0.376462162123285
"COL23A1",0.708324259696593
"RN7SKP70",0.615810765607457
"CLK4",0.473477707009598
"ZNF354A",0.673013064403072
"ZNF354B",0.312939147857892
"ZFP2",0.466179263427211
"ZNF454",0.615621049163008
"ZNF879",0.560222874163141
"ZNF354C",0.474611484755546
"ADAMTS2",0.353585599128412
"RUFY1",0.565514293878839
"RP11-1379J22.2",0.674874674815641
"HNRNPH1",0.386317075919426
"HMGB3P22",0.671162027650745
"CANX",0.171035546853172
"MAML1",0.640090575496342
"SQSTM1",0.368858018906464
"MGAT4B",0.260078563905418
"C5orf45",0.376601707086409
"CTC-241N9.1",0.522842094847616
"TBC1D9B",0.458332117532038
"CTC-563A5.2",0.647214200039655
"RNF130",0.467647850473626
"MAPK9",0.249853513506133
"CTB-129O4.1",0.60141804058449
"GFPT2",0.348197896910377
"CNOT6",0.276786713354568
"FLT4",0.516703095451657
"CTC-205M6.1",0.821123752028456
"MGAT1",0.267067176773295
"HEIH",0.298139377465863
"LINC00847",0.466775326396091
"ZFP62",0.217903903174462
"BTNL8",0.690950847989307
"BTNL9",0.624773625713832
"CTC-338M12.5",0.622055693935002
"CTC-338M12.6",0.787646849897051
"TRIM7",0.622423948590259
"TRIM41",0.394193869328939
"CTC-338M12.4",0.78048159112583
"RACK1",0.455790509000454
"TRIM52",0.231901446704622
"TRIM52-AS1",0.418309398011137
"AC138035.2",0.866781762669757
"DUSP22",0.32971858481276
"IRF4",0.670249134819006
"HUS1B",0.431663687863506
"EXOC2",0.413308053065911
"RP11-532F6.3",0.697806484223157
"FOXQ1",0.781071203316889
"FOXF2",0.582976609455825
"RP11-157J24.2",0.807366691900334
"FOXC1",0.777516097921583
"GMDS",0.50926205951954
"GMDS-AS1",0.304135676940283
"MYLK4",0.704724034341454
"WRNIP1",0.31365155888054
"SERPINB1",0.309720570638816
"SERPINB9P1",0.81354218367654
"SERPINB9",0.299332903146691
"SERPINB6",0.377977137247147
"LINC01011",0.369747463488042
"NQO2",0.686007974991919
"RIPK1",0.316688975665762
"RP1-40E16.12",0.842174164860446
"BPHL",0.396355153235202
"TUBB2A",0.43539932638974
"TUBB2B",0.596272380234346
"PSMG4",0.413122223574767
"RP11-506K6.4",0.572358935706607
"SLC22A23",0.44015718797266
"PXDC1",0.352205317800093
"RP11-420L9.5",0.410278963824006
"FAM50B",0.364039987469601
"RP1-140K8.5",0.543840114672214
"RP3-406P24.5",0.358335977976792
"PRPF4B",0.335682168035891
"C6orf201",0.376301641260985
"ECI2",0.291241770306777
"RP3-400B16.1",0.710264415638925
"CDYL",0.458873513871535
"RPP40",0.493607362314149
"RP11-428J1.5",0.668857123889831
"RP11-428J1.4",0.880685285652305
"PPP1R3G",0.637660708429106
"LYRM4",0.573708905547022
"FARS2",0.346459142560354
"RP1-232P20.1",0.409852997854533
"NRN1",0.533617634533179
"F13A1",0.435038440303294
"LY86",0.383012990136572
"RP1-80N2.3",0.350995902159395
"RP1-80N2.4",0.520001585203034
"RREB1",0.511146502035934
"RP11-69L16.5",0.842095474248493
"SSR1",0.129703314417681
"RIOK1",0.405989035526749
"DSP",0.183257123855847
"SNRNP48",0.505756644425948
"BMP6",0.821881860856273
"TXNDC5",0.346468445115684
"BLOC1S5",0.384402126356184
"EEF1E1",0.375725022564881
"SLC35B3",0.39367086411609
"RP11-314C16.1",0.822512840416789
"GCNT2",0.73888915953721
"C6orf52",0.498935921785171
"PAK1IP1",0.229649772964593
"TMEM14C",0.347689149863796
"TMEM14B",0.256604172429544
"MAK",0.600448216925019
"SYCP2L",0.68727834399107
"ELOVL2",0.72193436210878
"SMIM13",0.414985115163107
"NEDD9",0.539586977023275
"TMEM170B",0.36694786951592
"HIVEP1",0.532977131321405
"EDN1",0.481855880768022
"RPL15P3",0.755335065235265
"PHACTR1",0.503572062698113
"RP1-257A7.4",0.678506653233039
"TBC1D7",0.733578551404724
"GFOD1",0.495215210670955
"SIRT5",0.435169679893113
"NOL7",0.258851988240317
"RANBP9",0.405845303728585
"MCUR1",0.284342081459606
"RNF182",0.635047016537131
"CD83",0.434418110035257
"RP11-560J1.2",0.845742355540044
"JARID2",0.489898561276551
"JARID2-AS1",0.723056469589
"DTNBP1",0.458212412807111
"MYLIP",0.645769902017753
"RP1-13D10.2",0.840001688678428
"RP1-13D10.3",0.747320522521594
"GMPR",0.52239113290774
"RP1-151F17.1",0.763480200077713
"ATXN1",0.550107263781318
"RP1-151F17.2",0.514357857768871
"RBM24",0.764875108387655
"CAP2",0.771917292923767
"RPL7P26",0.84989967319878
"FAM8A1",0.307790493833534
"NUP153",0.22858394312015
"RP11-500C11.3",0.666775346293094
"KIF13A",0.358443227125554
"NHLRC1",0.497508482823812
"TPMT",0.350553026264682
"KDM1B",0.448269459962053
"DEK",0.203799974327369
"RNF144B",0.512451375636216
"ID4",0.753399484672729
"MBOAT1",0.438810307519432
"E2F3",0.346443438844698
"CDKAL1",0.395925100327623
"SOX4",0.521419480326198
"CASC15",0.581552822659485
"PRL",0.749662400186837
"DCDC2",0.450033749940729
"MRS2",0.275779653016599
"GPLD1",0.619258542793829
"ALDH5A1",0.222821996402023
"TDP2",0.216710105212272
"ACOT13",0.357491008726962
"RP1-30M3.5",0.58978141548822
"RP1-30M3.6",0.545039827321024
"C6orf62",0.434629631080653
"GMNN",0.539685665424591
"FAM65B",0.56574546097573
"PPIAP29",0.864898523838683
"CMAHP",0.340088017515106
"CARMIL1",0.320981470805082
"TRIM38",0.394673056434298
"U91328.19",0.61062557233635
"HIST1H1C",0.667766379387767
"HFE",0.430571611893532
"HIST1H2BC",0.673260882423071
"HIST1H2AC",0.305974269720111
"HIST1H1E",0.641890098685268
"HIST1H2BD",0.439624392018316
"HIST1H2BE",0.641599044798038
"HIST1H2BG",0.635459494445705
"HIST1H3E",0.506617452992414
"HIST1H4H",0.645532553521661
"BTN3A2",0.449267232286459
"BTN2A2",0.607627247121069
"BTN3A1",0.363748490238339
"BTN2A3P",0.60129962204994
"BTN3A3",0.345633815036133
"BTN2A1",0.294340352902411
"HCG11",0.472534224768677
"CTA-14H9.5",0.692162382265484
"HMGN4",0.37091581708643
"ABT1",0.471586770235025
"ZNF322",0.631998368072801
"GUSBP2",0.616883211618106
"LINC00240",0.541081439557231
"HIST1H2BJ",0.633220757143081
"HIST1H2AG",0.765733064147822
"HIST1H4I",0.589778961239447
"HIST1H2BK",0.555425482507719
"ZNF204P",0.232000923249737
"ZNF391",0.533508306509227
"RP1-153G14.4",0.64206132594659
"ZNF184",0.63076016312834
"HIST1H3H",0.691686463855434
"HIST1H2BN",0.520035236214749
"RP1-313I6.12",0.662298970322884
"ZNF165",0.534209872818938
"ZSCAN12P1",0.707308294770922
"ZNF602P",0.765594751313026
"ZSCAN16",0.618786147954478
"ZSCAN16-AS1",0.524908412259675
"ZKSCAN8",0.369162448601298
"ZNF192P1",0.638999201068692
"AL022393.9",0.690751674378941
"TOB2P1",0.762870315836773
"ZSCAN9",0.298378689472086
"ZKSCAN4",0.551718214602426
"NKAPL",0.76894856108897
"ZSCAN26",0.322995899415086
"PGBD1",0.586040710865527
"ZKSCAN3",0.485414249656201
"ZSCAN31",0.758292537495804
"ZSCAN12",0.61954820446594
"ZSCAN23",0.511066793697705
"TRIM27",0.320622291947537
"ZNF311",0.514289385730313
"GABBR1",0.286123101583227
"HLA-F",0.367504899924307
"RPL23AP1",0.794384115438651
"MICE",0.718906513575298
"HLA-F-AS1",0.584698607600048
"HLA-G",0.658253148354122
"HCP5B",0.801963121052125
"HCG4P7",0.758929277011159
"HLA-H",0.613090981723955
"HLA-T",0.749595954514182
"HLA-K",0.841167700071263
"HLA-U",0.847171058044895
"HLA-A",0.301493812083183
"HLA-W",0.801225717531077
"HLA-J",0.488488372665311
"HCG4P3",0.546674773273442
"ZNRD1ASP",0.224506774520316
"ZNRD1",0.301084085193846
"PPP1R11",0.428867094363083
"RNF39",0.747194427392497
"PAIP1P1",0.71294033437679
"TRIM26",0.586179522123748
"HCG17",0.856559412943073
"HLA-L",0.684430717438655
"XXbac-BPG283O16.9",0.347918102720373
"HCG18",0.325769756601805
"TRIM39",0.336765404259598
"RPP21",0.190365136798423
"RANP1",0.774371002108209
"HLA-E",0.246302103500526
"GNL1",0.209850599233242
"PRR3",0.405709063826769
"ABCF1",0.254637897764697
"MRPS18B",0.23351710702874
"PPP1R10",0.688796259974275
"ATAT1",0.20403359951284
"C6orf136",0.33148808034381
"DHX16",0.514239099898965
"PPP1R18",0.15587021495691
"NRM",0.556766058796412
"MDC1",0.373413372298746
"TUBB",0.320035791079215
"XXbac-BPG252P9.9",0.675649735691952
"FLOT1",0.20097457138932
"IER3",0.395117938501425
"DDR1",0.271312066526747
"GTF2H4",0.417624944278013
"VARS2",0.572968491840266
"SFTA2",0.668089570289583
"MUC21",0.760878982515844
"PSORS1C1",0.643953629515447
"PSORS1C2",0.77362693051865
"CCHCR1",0.502383406331565
"TCF19",0.666223550545006
"PSORS1C3",0.719346158684823
"POU5F1",0.643631987324514
"XXbac-BPG299F13.17",0.566409202407848
"HCG27",0.501202244999746
"HLA-C",0.632017266939222
"RPL3P2",0.777900172237423
"HLA-B",0.321088922638974
"XXbac-BPG181B23.7",0.838073199725696
"MICA",0.618116203673604
"HCP5",0.332144052801299
"MICB",0.586930763453909
"DDX39B",0.332302004863879
"ATP6V1G2",0.58391273040134
"NFKBIL1",0.277382031916784
"LTA",0.7484033550162
"TNF",0.455953026376166
"LTB",0.496536217706381
"LST1",0.363467137873201
"AIF1",0.257104816304946
"PRRC2A",0.29852804389015
"BAG6",0.413353267726706
"APOM",0.458580284369892
"C6orf47",0.342738667050421
"CSNK2B",0.303727452821607
"GPANK1",0.539790604412171
"LY6G5B",0.33456200791912
"LY6G5C",0.564129792443373
"ABHD16A",0.359231798418181
"LY6G6C",0.796421100992699
"C6orf25",0.791450587916686
"DDAH2",0.217003363399334
"CLIC1",0.11920618665929
"MSH5",0.373774960467161
"SAPCD1",0.319805958905923
"VWA7",0.484048452927481
"VARS",0.20104812981901
"LSM2",0.339556506148308
"HSPA1L",0.629014220637994
"HSPA1A",0.304028448854069
"HSPA1B",0.331368158203311
"C6orf48",0.597121115677593
"NEU1",0.315989212521548
"EHMT2",0.310016857306766
"C2",0.350251158133184
"ZBTB12",0.305260634038968
"CFB",0.206576347018721
"NELFE",0.266255739126521
"SKIV2L",0.398473943297242
"STK19",0.314280620303133
"DXO",0.27452180857081
"C4A",0.350890022082697
"CYP21A1P",0.556499511062838
"C4B",0.317163773711357
"CYP21A2",0.655764591982836
"TNXB",0.556040918794968
"ATF6B",0.575221363176243
"FKBPL",0.532759674511917
"PRRT1",0.38336889368796
"PPT2",0.422928927553488
"EGFL8",0.184743403606186
"AGPAT1",0.289595598541289
"RNF5",0.449214604060168
"AGER",0.303935561947726
"PBX2",0.479507213984357
"GPSM3",0.249105711967356
"NOTCH4",0.603561114277631
"HLA-DRA",0.316614201526978
"HLA-DRB5",0.677833593390198
"HLA-DRB6",0.60897030185861
"HLA-DRB1",0.381179266918495
"HLA-DQA1",0.556725895281658
"HLA-DQB1-AS1",0.537764359767324
"HLA-DQB1",0.702658290784346
"HLA-DQA2",0.767575813751007
"HLA-DQB2",0.68334593329944
"HLA-DOB",0.783691364438115
"TAP2",0.371641614878841
"PSMB8",0.209750810683696
"PSMB8-AS1",0.305146706230996
"TAP1",0.279107541650121
"PSMB9",0.245002786252797
"HLA-DMB",0.314481362934835
"BRD2",0.389394606906345
"HLA-DMA",0.413629254123918
"HLA-DOA",0.460919094489249
"HLA-DPA1",0.367075527700565
"HLA-DPB1",0.389341888016349
"COL11A2",0.594147034367168
"RXRB",0.341337281599803
"SLC39A7",0.297033402639632
"HSD17B8",0.290378572511606
"RING1",0.38330463649049
"XXbac-BPG157A10.21",0.6724244973294
"HCG25",0.717724997440627
"VPS52",0.484589133495083
"RPS18",0.480296983500708
"B3GALT4",0.39165574370893
"WDR46",0.238808002143882
"PFDN6",0.3856396798554
"RGL2",0.250423405321661
"TAPBP",0.219817969248857
"ZBTB22",0.652610588828924
"DAXX",0.238233169757977
"KIFC1",0.599071063499292
"PHF1",0.181351604686679
"CUTA",0.351525864667177
"SYNGAP1",0.242312908705956
"BAK1",0.350459396383202
"ITPR3",0.285101002069157
"UQCC2",0.481990209389941
"IP6K3",0.682234245810202
"LEMD2",0.217400506036532
"HMGA1",0.496059709749223
"RP11-513I15.6",0.75324429796919
"C6orf1",0.292785823224779
"NUDT3",0.559718468960221
"RPS10",0.382589396912491
"PACSIN1",0.590463565263129
"SPDEF",0.64902242818942
"RP11-140K17.3",0.498632403261105
"C6orf106",0.569557926256505
"RP3-375P9.2",0.785320917691225
"SNRPC",0.212449755294059
"UHRF1BP1",0.40207833504427
"TAF11",0.242215258753714
"ANKS1A",0.454466992545008
"SCUBE3",0.768722147455692
"RP3-329A5.8",0.468491398762737
"ZNF76",0.233959605646621
"DEF6",0.278000303780264
"PPARD",0.437573391698683
"FANCE",0.518663964186847
"RPL10A",0.433808184166104
"TEAD3",0.323812143581742
"RP3-340B19.2",0.879164450301752
"FKBP5",0.22353002537155
"RP3-510O8.4",0.408586747618936
"ARMC12",0.411170384740498
"CLPS",0.360771115638741
"SRPK1",0.408363435645917
"MAPK14",0.588769549205995
"RP1-179N16.3",0.47837591025951
"MAPK13",0.35690679964125
"BRPF3",0.356248529341393
"RP1-179N16.6",0.536649228669858
"ETV7",0.374965011593561
"KCTD20",0.438412532607399
"STK38",0.362586044989285
"SRSF3",0.362090888193142
"CDKN1A",0.409148407405351
"RAB44",0.741993606666842
"CPNE5",0.571330140421381
"C6orf89",0.32749386658972
"PPIL1",0.610467190217491
"PI16",0.661697948720433
"MTCH1",0.248590307719712
"FGD2",0.264637117294333
"COX6A1P2",0.899478159562848
"PIM1",0.262544362739882
"TMEM217",0.579985008079955
"TBC1D22B",0.477092622647288
"RNF8",0.591047610781558
"CMTR1",0.44942070018846
"CCDC167",0.289252767940577
"MDGA1",0.570261927164572
"ZFAND3",0.37220480842045
"BTBD9",0.57490273739527
"GLO1",0.362362341243515
"ANKRD18EP",0.56065837293931
"SAYSD1",0.567762007382317
"KCNK5",0.565232696937615
"KCNK17",0.570644313284348
"DAAM2",0.307544412296521
"RP11-61I13.3",0.470142084563578
"MOCS1",0.568766579123097
"RP1-278E11.3",0.784079441471624
"UNC5CL",0.245276421333757
"APOBEC2",0.501260494600551
"NFYA",0.468290393735436
"OARD1",0.488021593121231
"ADCY10P1",0.449862448458109
"TREM2",0.366068988321724
"TREM1",0.441601584098592
"FOXP4",0.448364737897534
"MDFI",0.323626405195447
"TFEB",0.492655494558167
"PGC",0.784063048704108
"FRS3",0.428930736778743
"PRICKLE4",0.633413066839385
"TOMM6",0.273272482245167
"USP49",0.414764099878689
"MED20",0.673343675754063
"BYSL",0.20746399363199
"CCND3",0.405804505543222
"TAF8",0.682508399103622
"C6orf132",0.3426573304296
"GUCA1B",0.687300294280376
"MRPS10",0.338942831518831
"TRERF1",0.34052955400956
"UBR2",0.118534292359801
"PRPH2",0.375391224823997
"TBCC",0.49277945600609
"GLTSCR1L",0.274175531583193
"RPL7L1",0.276335493120604
"C6orf226",0.329709055150841
"CNPY3",0.298283803549702
"RP3-475N16.1",0.272706388156349
"RPL24P4",0.75223482085815
"GNMT",0.182345796850659
"PEX6",0.539415309004284
"PPP2R5D",0.332791040400834
"MEA1",0.315063579746288
"KLHDC3",0.237716771751281
"RRP36",0.262510493369666
"RP1-20C7.6",0.727390361712468
"KLC4",0.335450914826653
"CUL7",0.559622798703275
"MRPL2",0.357083022620532
"PTK7",0.475444516260191
"SRF",0.431608320409436
"CUL9",0.340902285807774
"RP3-330M21.5",0.417563695102922
"DNPH1",0.297363569594916
"CRIP3",0.544885438764779
"ZNF318",0.423113690026705
"ABCC10",0.44640258671661
"DLK2",0.536610145140581
"TJAP1",0.243313030783655
"LRRC73",0.680244435831702
"YIPF3",0.19280051084834
"POLR1C",0.296469579459148
"RP3-337H4.9",0.593548543047073
"RP3-337H4.6",0.761810362602503
"XPO5",0.211470307634751
"POLH",0.336792549338049
"GTPBP2",0.361909198746327
"MAD2L1BP",0.334595149290471
"RSPH9",0.675542816906872
"MRPS18A",0.421473172533855
"VEGFA",0.272003676717628
"RP5-1120P11.1",0.482658304394186
"TMEM63B",0.430062008286939
"MRPL14",0.406873387801526
"CAPN11",0.701731034719799
"RP1-302G2.5",0.395288005852266
"SLC29A1",0.320100152880856
"HSP90AB1",0.214121903922486
"SLC35B2",0.329436541761965
"NFKBIE",0.239595021909258
"TCTE1",0.705658331315091
"AARS2",0.312994457177756
"CDC5L",0.178019027922971
"RUNX2",0.394463484490764
"SUPT3H",0.487357394093017
"RP1-244F24.1",0.428173637366632
"CLIC5",0.654802928155835
"RP1-8B1.4",0.758461235063701
"ENPP4",0.281754599003644
"ENPP5",0.366768464439951
"RCAN2",0.419307621535782
"CYP39A1",0.358684784309835
"SLC25A27",0.259465795725783
"TDRD6",0.56896569836798
"PLA2G7",0.473460007829959
"ADGRF5",0.595732750229746
"TNFRSF21",0.312605890993952
"RP11-385F7.1",0.640588431907738
"CD2AP",0.251325070907975
"PTCHD4",0.771788014603148
"MUT",0.356670823036978
"CENPQ",0.636151623232577
"C6orf141",0.586375927314591
"CRISP3",0.746956717810336
"FTH1P5",0.840208570685271
"MCM3",0.348968986398656
"PAQR8",0.417279243702514
"EFHC1",0.387561236309584
"TRAM2",0.327386858811388
"TRAM2-AS1",0.392233587495149
"TMEM14A",0.338825538812577
"GSTA4",0.368584257532556
"FBXO9",0.436007492739982
"ICK",0.411350378236795
"ELOVL5",0.275289941887544
"RP1-27K12.4",0.544348304168864
"GCLC",0.461763375399038
"KLHL31",0.786855584943768
"LRRC1",0.490265176953612
"MLIP",0.686391086925036
"FAM83B",0.716427148295679
"RP3-523K23.2",0.706052773705236
"HMGCLL1",0.549316352472033
"BMP5",0.554482218785727
"COL21A1",0.448702068380323
"DST",0.373660394450647
"BEND6",0.499059240544804
"KIAA1586",0.468589444443466
"ZNF451",0.49824765406037
"BAG2",0.549699486804084
"RP11-203B9.4",0.693623265221696
"RAB23",0.395275106914138
"PRIM2",0.399551723147326
"XXbac-BPGBPG55C20.1",0.79699745679488
"XXbac-BPGBPG55C20.2",0.376023764080707
"GUSBP4",0.553583862695128
"LINC00680",0.665057594552844
"FKBP1C",0.852475890533992
"PTP4A1",0.352520033978097
"RP5-1148A21.3",0.802054739003224
"PHF3",0.343740387699731
"RP11-59D5__B.2",0.530184526035482
"RP3-525N10.2",0.57814868260275
"ADGRB3",0.708867101808694
"LMBRD1",0.293972477818979
"COL19A1",0.632314581596946
"FAM135A",0.339493984907039
"SDHAF4",0.454266002718504
"RP11-134K13.4",0.774854080262411
"SMAP1",0.170425850029246
"B3GAT2",0.50986447360203
"OGFRL1",0.418248876707244
"RP11-154D6.1",0.663399055498249
"RP3-331H24.7",0.603181403728129
"RP3-331H24.6",0.593040337625173
"LINC00472",0.471472181451126
"RIMS1",0.383974616605505
"KCNQ5",0.78243584468121
"RP11-398K22.12",0.624087072029193
"EIF3EP1",0.742953836063884
"KHDC1",0.492990009276849
"RPL39P3",0.720343019442446
"DDX43",0.773101901059811
"MB21D1",0.379537749785296
"MTO1",0.419752191520046
"EEF1A1",0.361829576972054
"SLC17A5",0.372191265922029
"CD109",0.443150298697609
"COL12A1",0.520733531490785
"COX7A2",0.288260472629096
"TMEM30A",0.223207159331506
"RP1-234P15.4",0.706830449068977
"FILIP1",0.585798469452569
"SENP6",0.189398570384902
"MYO6",0.286056063503244
"IMPG1",0.509996031346868
"HTR1B",0.700911080646374
"IRAK1BP1",0.540974984381564
"PHIP",0.297174940114408
"HMGN3",0.350486988923229
