,gene_name,centrality,rank
12885,PTPN1,0.8942736593718051,409
2556,ELANE,0.8942213003015308,410
14394,SIN3B,0.8941853694429157,411
867,PWP2,0.8941579108603176,412
34,CELA3B,0.8941106530153494,413
6419,SYN2,0.8940821511193767,414
13151,RBBP6,0.8940418591592386,415
10559,RPS27AP16,0.8940269827388798,416
10266,RPL13AP5,0.8938905724049084,417
13407,VEGFA,0.8938884182945722,418
6547,CTD-2286N8.2,0.893863598793149,419
7546,LINC00847,0.8938174976263777,420
2198,TMIGD2,0.8937870459756339,421
13127,OBSL1,0.893770556951964,422
289,SYT8,0.8937232422086423,423
12190,GPCPD1,0.8937218629764023,424
276,bP-21264C1.2,0.8936796186472268,425
13499,NCAPG,0.8936593891921842,426
14397,SRSF6,0.8936031077830652,427
13266,AGTPBP1,0.8935829792343964,428
13726,PFKM,0.8935801336625468,429
9647,RP11-338I21.1,0.8935799972601647,430
4206,HCG4P7,0.8935701634761286,431
8008,RASGRF2,0.8935555912351679,432
1906,NAPSB,0.8935371188715636,433
14039,MED1,0.8934476030287263,434
14633,NCOR1,0.8934103838896271,435
13403,RPA1,0.8934062464960498,436
10102,RP11-319G9.3,0.8933927785400746,437
14087,DIAPH1,0.8933538097113458,438
2041,RP11-728K20.2,0.8933461432629619,439
13013,UACA,0.8933178515537494,440
8014,IMPA2,0.8932245578307112,441
12978,HEXB,0.8932229460868818,442
7137,ORC2,0.8931154021784162,443
9142,POLN,0.8930791142910881,444
10323,RPL7P9,0.8930710899442897,445
7023,TMCC3,0.8929029184149629,446
14540,CHUK,0.8928159316899353,447
13630,TUBB3,0.8928012322446942,448
12792,RP13-516M14.1,0.8927943263442902,449
226,TGM3,0.892792168984231,450
9336,TUSC1,0.8927179427081529,451
9509,VPREB3,0.8926841814223685,452
3211,SLC52A3,0.8926637955709581,453
11811,TMEM69,0.892656027589669,454
10936,RPL6P27,0.8926218332081854,455
12458,KLHL21,0.8926001453722674,456
3283,RPS14P8,0.892588315720874,457
7930,RP11-342K2.1,0.8924804621272686,458
11991,HSPA1B,0.8923873054947878,459
12749,MTPAP,0.8923697603597965,460
10942,C5AR1,0.8923002760256704,461
9477,MESP1,0.8922477407609682,462
13697,STAT3,0.8921772544920206,463
13305,USP1,0.8921513615670408,464
5349,TM4SF4,0.892134879136871,465
12736,GYS1,0.8921140260802558,466
1158,RP1-203P18.1,0.8921083824962174,467
13535,PIK3C2A,0.8920983683826186,468
10509,RP11-475C16.1,0.8920823360575285,469
13560,IGBP1,0.892069049325597,470
6836,BBIP1,0.8920485581539224,471
14116,HSPD1,0.8919713744439879,472
12747,UPF1,0.8919243091824074,473
13744,FBLN1,0.891896892502468,474
9929,FANK1,0.8918321250839215,475
12974,POLD1,0.8917826403622455,476
6000,PDE7B,0.8917817239270255,477
13817,RB1,0.8917760767903811,478
8849,FCGBP,0.8917160304745949,479
13116,ACVR1B,0.8916897310428438,480
7098,CTIF,0.8916775380403738,481
14364,VCL,0.8916723112099251,482
5437,AC156455.1,0.8916545235491671,483
13843,KATNB1,0.8915915456127506,484
12764,DTWD2,0.8915794004516889,485
12926,SMPD1,0.8915392578849626,486
2606,HIST1H2BN,0.891519369526514,487
13633,ARID1A,0.8914629263409805,488
9264,GGT7,0.8914479135707828,489
4811,RAB11B-AS1,0.8913862809934181,490
13928,ZBTB18,0.8913661931605532,491
12152,GCA,0.8913440553918996,492
7900,TPH1,0.8912206089409809,493
6570,NKD2,0.8911987023881552,494
9499,RP5-908M14.10,0.8911978310340292,495
14094,RBM15,0.8911135313213446,496
2941,AC011747.3,0.8911110214899257,497
10895,TOP3A,0.891110015885092,498
4938,LNX1,0.8910361039633337,499
12897,PTK2,0.8910287817053203,500
9221,MAP3K3,0.8909637851069208,501
10483,MZF1-AS1,0.8909213495689134,502
7766,KCNJ11,0.8909187302170131,503
6378,HOXB-AS3,0.8908890084329603,504
5176,HMCN2,0.8908602073343643,505
11130,SLC35A1,0.890827482259293,506
3478,CEBPA,0.8908085607289495,507
6938,TEF,0.8907610828029253,508
5954,SIGLEC15,0.890745489959888,509
12266,NNAT,0.8907433712520826,510
7578,LY6D,0.8907280138259636,511
6734,ENDOG,0.8907188801623593,512
8481,ATRIP,0.8907182906880433,513
14041,RRAS2,0.8906923009314709,514
9044,RP11-26J3.3,0.890657617798743,515
13357,SMAD2,0.8906456035464704,516
13540,DYNC1H1,0.8906239236745654,517
13470,PEX14,0.8905915175765499,518
8034,WWC1,0.890575864365677,519
1654,FAM66A,0.8904802869520274,520
10342,URAHP,0.8904679638313843,521
5478,TSEN2,0.8904324266119912,522
13835,RBPMS,0.8903954960939052,523
13505,SRRT,0.8903478527878416,524
7497,RP3-405J10.3,0.8902818944345711,525
3656,SPATC1,0.890269153345091,526
10731,TCONS_00029157,0.8902665550974023,527
11851,TFRC,0.8902549695299253,528
13441,ERLEC1,0.8901881282665537,529
14268,GRB2,0.890150917928568,530
14415,CTNNBIP1,0.8901129535894844,531
10493,C4orf36,0.8900424917180756,532
4073,TMEM176B,0.8899942249691101,533
4902,S100A12,0.8899914329348676,534
13656,SCAP,0.8899784528327064,535
12483,CASC10,0.8899682281507811,536
7312,SPATA24,0.8899546571556133,537
5685,KCNA5,0.8898820691080195,538
13750,NRIP1,0.8898760845240802,539
12053,RP11-800A3.7,0.8898598484708367,540
4946,DGKZP1,0.889842716750163,541
11300,TTC30B,0.8898388360648951,542
13862,GTF2F1,0.889797005008026,543
8224,RP11-180M15.7,0.8896909304067128,544
2874,MAPK15,0.8896769894745508,545
3621,IGKV1-33,0.8895855013204147,546
7281,POM121,0.8894873119510851,547
13211,SKI,0.8894594748774367,548
14109,POT1,0.8894585899321844,549
14771,KMT2B,0.8893821908244943,550
14224,BBS1,0.8893804014868988,551
4868,SUCLG2P2,0.889365558295979,552
14406,AKAP8,0.8893489602838297,553
12817,ATAT1,0.8893423090543228,554
14061,BIRC6,0.8893368693877169,555
7923,RP11-676M6.1,0.8893265814443798,556
9933,KPTN,0.8893256327267703,557
7248,ADAM19,0.8893222866261358,558
13351,SMC3,0.8893191818573142,559
13015,PPP3CB,0.8893085044210514,560
14783,CUL1,0.8892955554695567,561
2222,RP11-1149O23.3,0.8892928670333061,562
12899,UBE2K,0.8892598298261326,563
4412,ZNF33BP1,0.8892526439988235,564
6427,ASGR2,0.8892515975561504,565
6766,KLF2,0.889230292628288,566
13576,FZD3,0.889187299118461,567
